latitude,longitude,label,temp_c,rh,wind_ms,rain_mm,NDVI,Elevation,Slope,Month,DayOfYear
19.59259887,83.33512737,1,26.191,22.779,0.656,0,0.429,622,12.127,3,64
19.98843773,84.31710615,1,24.613,26.547,0.633,0,0.476,1026,22.323,3,64
19.29565841,82.97471607,1,23.924,27.349,0.676,0,0.347,935,25.06,3,64
19.55151717,83.97767492,1,25.36,47.309,1.111,0.081,0.45,426,12.805,3,65
17.99533995,82.32637615,1,24.887,51.674,0.42,0.008,0.437,1020,23.609,3,65
19.54719184,83.99121275,1,27.684,38.351,1.223,0.004,0.41,318,14.167,3,66
19.7662318,83.71095379,1,27.379,34.025,0.45,0.004,0.367,281,2.177,3,66
19.51996903,83.95207968,1,27.684,38.351,1.223,0.004,0.452,330,17.096,3,66
19.82364273,83.72181616,1,26.333,46.755,2.119,0.002,0.387,321,4.045,3,71
19.69172023,83.70931284,1,27.184,48.303,1.93,0.004,0.335,254,4.812,3,71
20.07760191,82.02976121,1,27.94,29.612,2.171,0,0.327,571,2.95,3,72
19.54119881,83.40879172,1,26.317,41.205,2.473,0,0.551,1129,10.347,3,72
20.09084098,83.72685048,1,27.673,32.451,2.79,0,0.463,512,10.143,3,72
18.63700014,82.35897664,1,25.266,52.435,1.228,0.219,0.43,608,13.715,3,73
19.80414754,83.698174,1,25.898,54.368,1.751,0.057,0.454,400,13.704,3,73
20.08848212,83.81078414,1,26.964,46.54,1.61,0.009,0.488,657,14.795,3,73
20.11296258,84.13166105,1,25.599,29.231,0.633,0.002,0.403,885,5.65,3,75
20.45877925,82.49620102,1,28.523,18.398,1.326,0.012,0.362,746,2.102,3,76
20.12947018,84.09020925,1,25.84,29.519,1.996,0.001,0.411,659,23.928,3,76
20.44125052,83.90241421,1,30.364,26.22,1.384,0.365,0.388,630,21.923,3,90
20.16174069,83.68292388,1,29.73,29.476,1.264,0.216,0.378,346,20.931,3,90
19.87408854,83.86527881,1,28.443,33.981,0.969,0.736,0.381,556,6.754,3,90
19.1237779,82.80922099,1,26.985,35.077,1.329,0.002,0.356,844,22.789,4,93
19.12442001,82.81421519,1,26.985,35.077,1.329,0.002,0.37,769,31.675,4,93
19.12829943,82.81384954,1,26.985,35.077,1.329,0.002,0.397,735,24.026,4,93
21.72668896,85.1320247,1,28.919,39.974,1.748,0.008,0.548,449,9.63,4,93
19.33414045,83.25052485,1,26.703,36.673,1.277,0.002,0.463,585,10.381,4,93
20.33424993,83.72044275,1,30.717,27.006,1.238,0.001,0.343,473,7.634,4,94
19.23426997,84.0229125,1,28.776,40.137,1.342,0.058,0.42,620,31.763,4,94
20.18767928,83.75254828,1,29.864,28.247,1.031,0.001,0.422,563,2.95,4,94
19.94440856,83.91774014,1,28.465,34.788,0.892,0.001,0.407,1014,18.265,4,94
19.72942192,83.83204513,1,29.499,36.289,0.894,0.006,0.431,473,13.389,4,94
22.15697883,85.10833796,1,30.508,32.635,1.582,0.001,0.477,503,1.854,4,94
19.83890177,83.90656117,1,28.271,40.111,0.872,0.237,0.457,773,7.393,4,95
19.87411084,83.99495839,1,25.18,49.032,0.863,1.497,0.551,928,8.098,4,96
19.56348094,84.21724904,1,26.566,60.64,1.239,2.419,0.485,681,21.323,4,98
19.76818935,84.07887421,1,25.649,54.049,1.198,1.156,0.516,689,23.284,4,98
20.14201809,83.7535382,1,29.608,44.702,1.487,0.008,0.424,404,14.929,4,99
19.95886051,83.59425911,1,29.191,45.293,1.463,0.012,0.516,760,19.059,4,99
19.69389181,83.83470722,1,28.118,58.347,1.323,1.46,0.357,629,28.524,4,100
19.87296931,83.6921453,1,28.673,47.243,1.132,0.045,0.6,888,15.141,4,100
19.77036093,83.97672067,1,26.304,56.025,1.585,0.677,0.369,780,13.54,4,100
19.64245162,83.20126516,1,28.676,45.679,1.204,1.849,0.467,768,15.728,4,100
19.81533097,83.9330304,1,27.187,55.466,1.411,0.442,0.415,850,18.153,4,100
19.82337072,83.87441997,1,27.187,55.466,1.411,0.442,0.52,876,17.525,4,100
19.8602787,83.97004539,1,26.763,51.749,1.608,0.083,0.553,1008,20.047,4,100
19.86433203,83.97322919,1,26.763,51.749,1.608,0.083,0.569,888,17.197,4,100
19.77205093,83.95274408,1,26.251,54.62,1.394,1.802,0.445,751,14.489,4,101
19.57692067,83.9848184,1,27.336,59.161,1.271,1.741,0.477,631,29.307,4,101
19.12730951,82.81313163,1,26.648,51.612,0.96,1.004,0.319,709,16.551,4,105
19.98726053,83.57781395,1,28.796,43.375,1.138,0.105,0.432,740,16.485,4,105
19.98119169,83.58271896,1,28.796,43.375,1.138,0.105,0.427,789,24.719,4,105
19.78920063,83.63115817,1,28.502,51.94,1.315,0.131,0.503,385,14.945,4,105
19.72333079,83.81394118,1,28.432,54.904,1.179,0.072,0.373,472,17.189,4,105
19.87472173,83.61750886,1,28.394,46.768,0.701,0.025,0.355,811,18.102,4,106
19.90600233,83.63227295,1,29.001,41.388,0.821,0.01,0.501,890,3.098,4,107
18.5473722,81.30069819,1,30.778,43.775,1.613,0.083,0.514,567,5.02,4,108
21.55318088,85.32263789,1,30.49,44.559,0.956,0.006,0.445,510,11.453,4,108
19.58435845,83.03115937,1,30.076,34.538,2.17,0.14,0.452,789,15.938,4,109
19.89868048,83.60154082,1,30.047,42.837,1.132,0.022,0.422,753,9.223,4,109
19.92550198,83.61727699,1,30.047,42.837,1.132,0.022,0.487,730,8.054,4,109
19.91871076,83.91660307,1,30.51,42.644,1.166,0.004,0.512,824,25.298,4,110
19.93128989,84.0177221,1,29.4,42.822,1.306,0.009,0.482,798,19.004,4,110
19.86668197,83.8567976,1,30.51,42.644,1.166,0.004,0.401,733,18.152,4,110
19.8163298,83.9333247,1,30.016,45.203,1.191,0.006,0.415,850,8.803,4,110
19.94692796,83.94606881,1,30.51,42.644,1.166,0.004,0.465,913,17.106,4,110
19.79992923,83.97429492,1,29.116,45.572,1.326,0.012,0.501,888,9.562,4,110
19.63417107,83.83853759,1,31.179,50.688,1.122,0.002,0.499,561,16.717,4,110
19.67807092,83.88657548,1,27.565,62.494,1.021,5.152,0.543,846,8.342,4,115
19.94394928,85.20184976,1,29.928,70.006,3.519,0.14,0.596,141,0.987,4,115
20.20994803,83.68283024,1,29.841,50.926,1.305,1.547,0.435,479,8.348,4,116
20.08499064,83.71378977,1,29.974,52.233,1.273,1.823,0.48,469,6.069,4,116
19.92897116,83.82510231,1,28.777,57.763,1.371,1.805,0.489,754,16.272,4,116
19.7945025,83.79505243,1,28.356,60.409,1.422,2.226,0.397,709,1.971,4,116
19.91583019,83.91789175,1,27.691,61.601,1.23,2.757,0.588,802,24.154,4,116
19.91925032,83.91718275,1,27.691,61.601,1.23,2.757,0.629,782,23.428,4,116
20.20351801,83.74559208,1,29.735,54.937,2.246,0.435,0.466,695,2.95,4,120
20.28070059,83.77876334,1,29.899,52.465,2.295,0.164,0.367,648,24.869,4,120
19.89455136,83.92801837,1,27.909,63.066,1.758,0.085,0.452,821,20.761,4,121
19.79332976,84.08518384,1,26.791,65.619,1.835,0.236,0.534,915,17.404,4,121
19.98075916,83.87473211,1,28.686,59.205,1.802,0.075,0.395,643,12.653,4,121
20.03401866,83.78246885,1,29.472,57.985,1.755,0.048,0.414,540,8.721,4,121
21.56072122,85.33173446,1,30.593,49.915,1.861,0.089,0.387,744,1.994,5,122
19.98113818,83.87261404,1,28.855,58.923,1.716,0.1,0.385,664,18.849,5,122
21.90614994,85.16506218,1,30.464,44.496,2.228,0.126,0.615,722,14.638,5,122
19.72890913,84.8967224,1,31.705,64.588,2.003,0.432,0.646,423,16.484,5,122
19.89963919,83.778527,1,30.258,47.023,1.332,0.002,0.51,621,21.88,5,123
19.84757918,83.58283044,1,30.626,46.405,0.691,0.001,0.523,609,15.496,5,123
19.84126064,83.58040468,1,30.626,46.405,0.691,0.001,0.452,603,21.182,5,123
19.98226187,83.85727473,1,28.182,50.576,1.265,0.544,0.482,593,10.128,5,126
19.98001003,83.86522085,1,28.182,50.576,1.265,0.544,0.481,663,8.787,5,126
21.65129894,85.19793913,1,27.439,50.326,0.82,0.017,0.484,697,19.63,5,127
20.21301143,83.69468699,1,29.399,43.859,0.584,0.534,0.527,576,2.182,5,127
19.80612738,83.69994427,1,29.946,41.995,0.801,0.001,0.394,390,7.632,5,128
19.70338077,82.95308497,1,31.543,33.813,0.823,0.005,0.452,548,13.085,5,130
21.56617024,85.32446167,1,29.583,61.514,1.532,0.194,0.462,684,14.464,5,132
19.94548767,83.97009444,1,26.378,65.588,1.044,3.522,0.713,1008,12.219,5,132
19.79678111,83.24600778,1,30.693,50.377,1.345,0.574,0.631,885,25.383,5,132
19.80684976,83.69737136,1,28.523,62.843,1.149,2.596,0.408,424,6.175,5,132
19.98080821,83.91042275,1,28.263,61.377,1.134,2.471,0.588,763,15.642,5,132
21.60087988,85.26069652,1,31.423,47.792,0.878,0.036,0.53,647,17.199,5,136
19.98351934,83.85621792,1,31.563,39.532,0.919,0.01,0.522,597,12.749,5,138
19.80882068,83.69463348,1,31.766,47.641,1.168,0.072,0.458,483,17.3,5,142
19.90961866,83.52259244,1,33.756,33.685,0.427,0,0.449,493,10.504,5,145
19.917159,83.53803877,1,33.756,33.685,0.427,0,0.538,749,5.485,5,145
19.91609773,83.52619093,1,33.756,33.685,0.427,0,0.512,598,16.02,5,145
18.84524015,83.18356253,1,31.295,64.206,0.495,2.925,0.666,680,12.035,5,147
19.87811065,84.47808861,1,25.853,37.034,0.712,0.001,0.622,292,10.722,2,59
19.2035423,84.12870021,1,25.644,55.731,1.503,0.003,0.441,736,5.478,3,70
17.83128962,82.46153151,1,24.534,52.076,0.405,0.004,0.5,885,34.744,3,75
19.53684227,84.50499037,1,27.055,53.499,0.538,0.001,0.478,343,24.88,3,79
19.58058159,84.43228027,1,26.619,49.07,0.465,0.001,0.476,493,4.731,3,79
19.62300102,84.07914622,1,26.699,42.195,0.657,0.001,0.493,652,0.927,3,79
19.08424797,83.70710112,1,28.845,49.124,0.778,0.012,0.512,217,3.401,3,80
19.72613111,83.84578808,1,28,43.607,0.677,0.012,0.466,634,29.431,3,80
19.72371873,83.84642574,1,28,43.607,0.677,0.012,0.422,626,19.055,3,80
19.42581065,83.77838877,1,28.738,44.196,0.677,0.012,0.442,167,10.689,3,80
20.53655043,84.44386501,1,28.198,38.582,1.112,0.012,0.424,250,2.78,3,81
21.51542121,85.35906429,1,29.366,31.999,1.078,0.002,0.513,592,19.548,3,81
22.42588046,85.6180578,1,28.804,28.664,0.839,0.002,0.518,428,10.78,3,81
17.95149807,82.15125834,1,26.427,50.606,0.56,0.012,0.509,1165,21.349,3,83
19.59015082,84.2566229,1,29.114,45.593,0.962,0.001,0.412,240,7.1,3,85
19.52879805,83.96405236,1,29.756,43.068,0.995,0.001,0.478,295,6.753,3,85
19.49276851,83.96465434,1,29.756,43.068,0.995,0.001,0.451,341,15.588,3,85
19.54935005,84.40000975,1,29.123,48.607,0.95,0.001,0.376,586,18.074,3,85
19.61888081,83.32803294,1,29.578,36.674,0.587,0.001,0.416,521,9.151,3,85
19.61942928,83.33190344,1,29.578,36.674,0.587,0.001,0.451,523,7.631,3,85
19.62774996,83.92398734,1,29.977,40.933,0.804,0.001,0.435,430,15.591,3,85
19.61029258,83.95860334,1,29.416,41.646,1.037,0.001,0.464,772,10.864,3,85
19.88316727,83.85413998,1,28.891,42.418,0.788,0.012,0.533,711,22.004,3,86
19.22288142,82.88764766,1,28.26,40.041,1.677,0.003,0.406,762,18.578,3,87
17.85275128,81.84806622,1,27.985,38.013,1.622,0,0.583,774,36.912,3,88
17.99080059,82.32006207,1,27.261,41.301,1.431,0,0.463,1155,26.38,3,88
19.42519976,84.05042961,1,28.124,47.677,1.554,0.002,0.475,935,14.521,3,89
19.69147943,84.20773332,1,28.662,45.002,1.547,0.002,0.529,594,2.177,3,89
20.31298894,83.75929936,1,30.245,34.3,1.666,0.001,0.396,657,13.992,3,89
19.35770234,84.05538367,1,27.595,47.463,1.813,0.002,0.457,532,20.501,3,89
19.60267198,84.06939862,1,28.213,45.975,1.901,0.003,0.492,729,17.111,3,89
19.29499846,83.7389837,1,29.373,49.844,1.134,0.001,0.379,226,18.848,3,90
19.07837088,84.47035207,1,29.511,62.988,2.111,0.298,0.474,192,3.919,3,90
19.62918133,83.98165689,1,29.029,45.035,1.279,0.001,0.527,884,11.643,3,90
20.01639183,83.85405526,1,29.492,35.241,1.095,0.001,0.571,652,11.069,3,90
19.91216926,83.70160751,1,29.505,34.872,0.721,0.001,0.54,735,21.816,3,90
20.00680031,83.89885139,1,29.492,35.241,1.095,0.001,0.486,967,30.536,3,90
19.07248932,83.34691724,1,28.694,50.451,1.083,2.548,0.495,793,14.833,4,91
19.3004787,84.12608272,1,27.845,53.495,1.327,0.149,0.391,624,21.306,4,91
19.92622881,83.83944724,1,30.083,39.224,0.994,0.001,0.469,517,7.099,4,91
20.20687125,84.07713516,1,29.199,44.615,0.66,0.029,0.447,817,20.693,4,91
19.58953101,83.94045926,1,29.44,47.235,1.072,0.039,0.49,559,18.864,4,91
19.54839134,83.43982706,1,29.572,47.08,1.175,0.154,0.57,839,9.552,4,91
19.5786285,83.39235547,1,29.48,44.233,1.095,0,0.497,1047,3.405,4,91
19.79625047,83.76774044,1,29.69,41.307,1.113,0.012,0.449,486,14.165,4,91
19.97860987,83.80390375,1,30.586,37.817,0.844,0.004,0.482,613,7.116,4,91
20.06768041,83.65952251,1,30.957,35.664,0.723,0.012,0.436,390,8.804,4,91
19.57725956,84.31832794,1,28.447,57.118,0.518,1.87,0.411,568,21.319,4,91
19.3304394,84.12229248,1,27.519,56.067,1.18,0.897,0.419,804,18.247,4,92
19.85729111,83.66580093,1,28.964,46.297,1.539,1.834,0.422,842,12.407,4,92
19.614881,83.98303921,1,28.387,52.701,0.909,2.232,0.46,627,10.385,4,92
19.46171979,84.03643695,1,28.661,54.153,0.897,2.088,0.4,559,19.029,4,92
19.79984897,83.25608089,1,31.694,35.043,1.213,0.029,0.511,775,14.491,4,100
17.85238117,81.84616664,1,29.304,42.769,1.512,0.002,0.533,850,27.493,4,100
18.72937933,81.98741313,1,30.86,39.561,1.883,0.002,0.576,879,11.982,4,100
22.41594113,85.32633895,1,33.446,26.225,1.127,0.002,0.559,479,24.025,4,100
19.21548823,83.97421465,1,29.471,39.615,1.548,0.012,0.416,352,22.825,4,103
19.0833071,84.33270854,1,27.351,42.53,1.587,0.012,0.47,768,11.922,4,103
19.54325892,84.03543811,1,29.81,39.462,1.259,0.051,0.4,295,0.927,4,103
18.96807947,83.72998077,1,30.917,57.543,1.687,0.194,0.48,218,22.613,4,106
18.56291217,83.89147157,1,30.713,69.618,2.396,1.313,0.554,107,4.791,4,106
17.87815924,81.92478951,1,28.43,54.067,1.105,0.185,0.537,825,18.862,4,106
20.00832978,83.87719799,1,29.717,43.197,1.776,0.002,0.523,716,27.48,4,106
19.6809515,83.30766377,1,29.963,39.238,1.376,0.01,0.506,648,11.035,4,106
19.69028885,83.70790822,1,31.178,45.346,1.136,0.007,0.431,254,6.734,4,106
19.47642145,82.89325721,1,31.168,37.394,2.569,0.034,0.416,755,18.458,4,106
19.48242786,82.88375933,1,31.168,37.394,2.569,0.034,0.464,710,2.099,4,106
19.12718911,82.81207482,1,29.067,42.994,2.803,0.076,0.407,692,3.476,4,106
19.81362759,83.26499909,1,30.156,40.052,1.654,0.802,0.467,732,2.949,4,107
19.90779043,84.21878743,1,29.259,39.769,1.569,0.159,0.454,545,11.318,4,107
19.73574939,83.8274701,1,30.369,43.796,1.481,1.052,0.424,611,6.538,4,107
19.70610083,84.0284507,1,28.672,43.14,1.813,0.379,0.607,897,16.718,4,107
19.12126743,82.80312986,1,28.969,39.182,2.375,0.464,0.474,769,6.465,4,107
20.22819913,83.71032059,1,30.891,35.608,2.015,0.029,0.524,781,20.492,4,107
20.21690869,83.7063074,1,30.5,39.062,2.301,0.32,0.505,593,9.549,4,108
19.85288106,83.25380675,1,31.154,39.455,2.06,0.378,0.474,486,9.643,4,108
19.73343066,83.8540285,1,27.641,63.97,0.715,1.596,0.485,624,15.5,4,117
19.80088794,83.87670303,1,27.526,61.309,0.769,1.231,0.545,795,21.65,4,117
21.79841806,85.16319382,1,29.17,47.065,1.645,0.3,0.585,613,16.102,4,117
19.71772124,83.83998233,1,29.626,62.256,1.161,0.732,0.432,718,20.665,4,119
19.59176948,83.03333095,1,30.226,43.858,2.468,1.121,0.59,851,16.09,5,121
20.21540151,83.70941094,1,32.428,41.724,2.011,0.458,0.48,620,10.744,5,121
19.69316943,83.71127484,1,31.386,49.957,1.701,0.04,0.466,257,4.041,5,122
19.32697022,83.24730538,1,28.651,48.473,2.223,0.076,0.491,565,19.144,5,122
19.8687287,83.9419486,1,29.876,48.362,2.154,0.052,0.509,847,11.035,5,122
19.89291932,83.88902353,1,29.876,48.362,2.154,0.052,0.511,755,14.265,5,122
19.89666051,83.68176451,1,30.625,44.903,1.952,0.023,0.67,841,21.815,5,122
19.90238154,83.69612282,1,30.625,44.903,1.952,0.023,0.622,764,18.441,5,122
19.89854225,83.5238722,1,31.228,42.41,1.958,0.034,0.541,635,30.042,5,122
19.97963992,83.63876986,1,31.419,40.624,2.088,0.038,0.584,778,21.402,5,122
19.99847071,83.66580093,1,31.684,41.041,2.09,0.023,0.382,550,26.819,5,122
19.55637759,83.67841127,1,30.949,58.512,1.848,0.183,0.539,255,3.092,5,123
19.92540833,83.8750933,1,29.703,53.068,2.164,0.029,0.445,716,30.063,5,123
19.90359887,83.62541039,1,30.225,49.354,2.001,0.077,0.6,747,17.105,5,123
19.98058079,83.64198933,1,31.235,45.147,2.119,0.161,0.569,655,16.668,5,123
19.89831038,83.87606984,1,29.703,53.068,2.164,0.029,0.547,716,15.143,5,123
19.75015229,84.03855056,1,27.788,64.579,2.53,1.763,0.519,632,15.412,5,124
19.11886843,82.81500891,1,29.078,52.94,2.059,0,0.416,799,24.116,5,124
19.76996853,83.96681255,1,27.788,64.579,2.53,1.763,0.461,648,9.561,5,124
20.10522158,83.54315335,1,33.338,45.475,2.621,0.077,0.581,324,2.181,5,124
19.09417839,84.08434107,1,29.271,68.736,2.064,0.033,0.636,848,14.097,5,128
19.15224926,84.34248289,1,29.225,68.394,2.077,0.439,0.623,779,24.949,5,128
19.78973127,83.79904333,1,30.704,55.425,1.524,0.007,0.575,528,17.299,5,128
19.57004919,83.21038848,1,31.607,44.955,1.461,0.016,0.504,870,37.018,5,128
19.91155837,83.89495859,1,31.455,46.352,1.375,0.053,0.441,702,11.999,5,129
19.91234763,83.89958268,1,31.455,46.352,1.375,0.053,0.4,743,8.808,5,129
19.94358809,83.86733892,1,31.455,46.352,1.375,0.053,0.581,720,25.162,5,129
19.79162193,83.79499892,1,32.386,40.169,1.405,0.007,0.599,591,30.275,5,131
19.7170613,83.03259074,1,33.498,35.671,0.886,0.008,0.431,482,9.799,5,132
20.02985832,83.84606901,1,29.135,61.742,2.102,3.727,0.578,683,6.877,5,133
19.94630814,83.81289775,1,28.303,66.442,1.99,7.04,0.671,511,2.95,5,133
19.8947208,83.65183948,1,28.977,57.078,1.22,0.028,0.545,898,10.28,5,134
20.00832086,83.87728717,1,28.351,61.674,1.394,0.49,0.616,716,27.48,5,134
19.96479111,83.82798735,1,29.511,57.058,1.302,0.067,0.621,594,6.791,5,134
20.17650923,83.73848874,1,33.071,39.628,2.207,0.006,0.594,479,24.827,5,137
20.1935207,83.68460942,1,33.823,31.586,0.922,0,0.628,553,12.67,5,138
19.75435276,84.11892586,1,29.736,47.303,1.525,0.001,0.695,772,20.413,5,138
19.98772873,83.87686802,1,32.03,39.946,1.02,0,0.52,734,11.714,5,138
19.98157963,83.85870164,1,32.03,39.946,1.02,0,0.552,597,10.146,5,138
19.94419007,83.63157733,1,32.043,38.399,0.753,0.001,0.598,770,39.819,5,138
22.14509979,85.25406584,1,33.926,32.029,1.409,0.004,0.582,419,8.348,5,139
19.52923058,83.15435987,1,31.812,44.553,2.153,0.657,0.465,965,20.6,5,140
19.51480093,83.24115182,1,31.812,44.553,2.153,0.657,0.573,639,14.165,5,140
20.20679991,83.72261879,1,34.73,28.197,0.424,0,0.654,683,8.824,5,143
19.05171883,84.33904938,1,31.044,53.045,1.097,0.012,0.522,615,33.082,5,144
19.28976794,83.33746394,1,33.007,30.243,2.032,0.012,0.637,470,5.237,5,144
18.02386036,81.86306664,1,34.963,26.544,1.405,0.012,0.669,836,17.165,5,144
18.97431775,84.33580762,1,31.027,58.415,1.126,0.012,0.682,1138,17.477,5,144
19.98274791,83.95742168,1,33.792,21.192,1.958,0.012,0.58,845,20.338,5,144
21.21107865,85.73438237,1,31.9,63.315,1.541,0.009,0.715,535,2.194,5,144
19.84930932,83.66304966,1,26.541,82.559,0.65,16.603,0.755,884,23.115,6,158
19.73384089,83.83737822,1,26.845,46.787,0.392,0.002,0.533,510,21.25,3,76
19.69708006,83.76500701,1,28.015,44.146,0.524,0.002,0.472,258,2.949,3,80
17.87093103,81.71822166,1,29.022,45.892,0.998,0.001,0.522,257,4.713,3,82
19.71435016,84.23243674,1,26.407,51.977,1.472,0.001,0.547,639,17.498,3,82
19.72643879,83.73152362,1,28.531,47.945,1.302,0.002,0.479,333,5.483,3,83
18.91233179,83.32984334,1,27.267,54.817,0.724,0.154,0.478,527,10.851,3,83
19.89889898,83.76415978,1,30.731,33.771,0.931,0,0.526,440,11.999,3,87
18.36210993,82.22268868,1,29.162,42.298,0.502,0.002,0.545,585,9.635,3,87
18.38729939,82.42017334,1,28.152,40.466,0.16,0.001,0.551,616,18.971,3,88
18.89364816,83.11419675,1,28.038,41.467,0.432,0.001,0.473,415,6.751,3,88
19.72510106,83.86653182,1,30.318,34.967,0.53,0.001,0.475,795,27.439,3,88
19.5652512,82.91761728,1,30.196,34.569,0.544,0.001,0.478,642,23.76,3,88
19.7669408,83.90599041,1,29.752,35.41,0.618,0.001,0.407,773,26.882,3,88
19.91492053,81.33821261,1,31.405,30.227,0.836,0.001,0.515,665,4.194,3,88
19.74271005,83.78161716,1,31.566,32.03,0.523,0.001,0.436,549,4.193,3,88
19.45665871,83.94177915,1,31.642,35.092,0.66,0.001,0.491,519,4.627,3,89
18.48543975,82.45408035,1,27.523,40.729,1.354,0.001,0.564,913,12.58,3,89
20.10494958,84.03336909,1,30.269,33.68,0.986,0.001,0.489,825,24.142,3,89
19.63310088,83.42960235,1,29.808,37.677,0.722,0.001,0.416,540,10.143,3,90
19.57594858,84.07687208,1,29.656,37.19,1.203,0.001,0.547,664,33.418,3,90
19.61336044,83.45044864,1,29.808,37.677,0.722,0.001,0.56,696,22.693,3,90
20.32221036,83.80770736,1,30.43,29.439,1.294,0.157,0.422,457,14.979,4,91
19.41500179,83.95607057,1,29.158,39.718,1.063,0.012,0.505,435,14.642,4,92
19.85541828,83.76309405,1,30.111,29.971,0.993,0.012,0.522,427,10.503,4,92
20.23128929,83.7676468,1,29.938,27.082,1.233,0.012,0.532,779,10.041,4,92
19.24164086,83.20649122,1,27.22,37.962,1.59,0.007,0.534,705,17.696,4,93
19.89327159,83.83117115,1,29.689,32.95,1.369,0.001,0.529,505,14.853,4,93
20.06575854,83.82930725,1,29.856,31.276,1.523,0.001,0.561,653,27.501,4,93
19.71990174,83.8849702,1,28.688,38.257,1.455,0.001,0.499,820,24.229,4,93
18.66399999,82.47308504,1,27.339,41.622,1.671,0.001,0.515,739,17.332,4,96
20.08523143,83.59628354,1,30.92,32.121,0.824,0.001,0.496,418,12.026,4,96
21.4415785,85.51965436,1,31.638,35.876,0.861,0.002,0.562,706,11.209,4,97
19.92458786,83.83862231,1,30.506,36.069,1.123,0.002,0.529,494,4.352,4,97
19.66806024,83.1546408,1,30.953,28.705,1.585,0.002,0.516,743,28.721,4,97
19.90054885,83.69950727,1,30.964,30.936,1.35,0,0.564,909,24.202,4,98
19.67304105,83.36296108,1,30.844,33.109,1.129,0.001,0.505,549,10.097,4,98
18.94850848,83.18943962,1,29.79,39.227,1.758,0.003,0.589,843,21.529,4,98
19.85676939,83.9254856,1,30.32,33.12,1.85,0,0.514,817,12.407,4,98
19.79319153,83.83006975,1,31.564,29.701,1.429,0,0.408,684,23.642,4,98
20.40163141,83.93446177,1,32.543,24.538,2.207,0,0.473,671,9.195,4,98
19.69259867,83.84586389,1,29.594,39.816,1.175,1.671,0.451,614,24.699,4,99
19.7292391,83.86260781,1,28.511,41.456,1.275,2.279,0.412,657,20.085,4,99
19.41538082,83.66499383,1,28.44,45.838,0.994,0.543,0.512,620,29.546,4,99
19.62859719,83.690161,1,29.994,42.421,1.045,0.798,0.445,357,14.846,4,99
19.79176016,83.83278534,1,29.401,37.996,1.328,2.406,0.384,813,20.819,4,99
19.82684882,83.79302354,1,29.401,37.996,1.328,2.406,0.544,561,9.397,4,99
19.86619147,83.88126915,1,28.719,38.383,1.592,2.165,0.605,721,23.609,4,99
19.74502878,83.96814136,1,27.39,39.916,0.35,0.195,0.516,638,28.417,4,100
19.18699012,84.05834897,1,28.167,44.529,0.306,0.208,0.539,580,39.108,4,100
20.19760078,83.66922106,1,29.501,32.083,0.092,0.039,0.496,635,0.927,4,100
19.1098878,82.81262775,1,27.634,42.346,1.124,0.007,0.509,860,8.085,4,101
19.58677974,83.03518594,1,28.649,33.819,1.059,0.002,0.523,856,15.399,4,101
19.01963114,82.92668709,1,26.649,44.913,0.88,0.017,0.53,974,25.099,4,101
19.51600935,83.38892197,1,27.543,59.25,1.316,1.326,0.63,793,33.814,4,104
19.64971103,83.0349719,1,29.451,42.547,1.048,0.193,0.532,568,11.16,4,104
20.24630754,83.68081472,1,29.751,40.813,0.578,0.014,0.505,651,18.447,4,105
19.89151917,83.54625689,1,29.234,42.814,0.695,0.027,0.579,790,8.346,4,105
20.18277873,84.83899042,1,29.842,52.41,0.984,0.017,0.57,204,1.976,4,105
19.99078767,83.55658863,1,29.255,42.545,0.638,0.02,0.507,507,21.999,4,105
18.08387094,81.94799913,1,29.002,65.067,0.212,1.812,0.505,819,8.23,4,108
19.97205053,83.82643113,1,29.055,55.086,0.684,1.086,0.477,631,12.653,4,109
17.9267679,81.90033134,1,26.69,63.309,0.496,2.625,0.495,854,23.091,4,110
20.24142929,83.72215059,1,29.912,43.258,0.422,0.128,0.541,782,11.732,4,110
20.19583944,83.70776553,1,29.912,43.258,0.422,0.128,0.563,678,15.948,4,110
19.95387078,83.91665658,1,28.361,53.856,0.467,1.238,0.499,899,14.397,4,110
20.18717094,83.73950987,1,29.912,43.258,0.422,0.128,0.505,638,14.562,4,110
19.65895029,83.03169446,1,29.796,42.111,0.255,0.07,0.438,524,20.475,4,110
19.99861786,83.81044079,1,29.557,48.832,0.506,0.851,0.466,623,9.57,4,110
19.4627008,83.66937267,1,29.54,53.902,0.752,0.704,0.441,640,23.639,4,111
20.20902054,83.76912722,1,29.654,45.936,0.992,0.302,0.546,663,2.709,4,111
